entry_price,atm_strike,otm_strike,spread_width,entry_debit,exit_value,cost,max_profit,max_loss,pnl,pnl_pct,reason,bars_held,dte,symbol,entry_time,atr,entry_rsi,entry_close,kc_lower,entry_slope,entry_adx,entry_reason,exit_time
199.78,199.78,201.32,1.54,0.5,2.04,50.05,103.96,-50.05,103.96,207.7,MAX_PROFIT,1,3,COF,2025-11-18 14:30:00+00:00,1.03,25.0,201.0,201.89,-0.3599,71.4,"RSI=25.0, Close=$201.00 < KC_Lower=$201.89",2025-11-18 14:45:00+00:00
765.87,765.87,771.58,5.71,1.86,7.56,185.69,385.67,-185.69,385.67,207.7,MAX_PROFIT,3,7,GS,2025-11-07 16:30:00+00:00,3.81,24.3,765.94,773.57,-1.2749,28.8,"RSI=24.3, Close=$765.94 < KC_Lower=$773.57",2025-11-07 17:15:00+00:00
808.0,808.0,812.95,4.95,1.61,1.57,160.77,333.92,-160.77,-3.91,-2.4,BARS_STOP,10,8,GS,2025-11-13 20:30:00+00:00,3.3,24.5,806.81,810.95,-1.0485,44.5,"RSI=24.5, Close=$806.81 < KC_Lower=$810.95",2025-11-14 16:30:00+00:00
777.06,777.06,781.6,4.54,1.47,1.38,147.47,306.29,-147.47,-9.78,-6.6,BARS_STOP,10,3,GS,2025-11-17 19:30:00+00:00,3.03,24.5,776.39,781.25,-1.0195,57.6,"RSI=24.5, Close=$776.39 < KC_Lower=$781.25",2025-11-18 15:30:00+00:00
875.78,875.78,880.51,4.73,1.54,5.26,153.82,319.47,-153.82,319.47,207.7,MAX_PROFIT,2,3,GS,2025-12-16 18:00:00+00:00,3.16,24.1,875.5,878.08,-0.9004,32.3,"RSI=24.1, Close=$875.50 < KC_Lower=$878.08",2025-12-16 18:30:00+00:00
308.69,308.69,310.56,1.87,0.61,0.59,60.66,125.98,-60.66,-1.48,-2.4,BARS_STOP,10,8,IBM,2025-11-13 18:00:00+00:00,1.24,24.4,308.61,309.21,-0.3057,42.4,"RSI=24.4, Close=$308.61 < KC_Lower=$309.21",2025-11-13 20:30:00+00:00
301.86,301.86,304.3,2.44,0.79,3.04,79.45,165.02,-79.45,165.02,207.7,MAX_PROFIT,3,7,IBM,2025-11-14 14:45:00+00:00,1.63,21.3,301.67,303.63,-0.3681,60.7,"RSI=21.3, Close=$301.67 < KC_Lower=$303.63",2025-11-14 15:30:00+00:00
298.1,298.1,299.63,1.53,0.5,0.46,49.67,103.16,-49.67,-3.29,-6.6,BARS_STOP,10,3,IBM,2025-11-17 19:00:00+00:00,1.02,23.2,298.15,299.38,-0.3191,49.1,"RSI=23.2, Close=$298.15 < KC_Lower=$299.38",2025-11-18 15:00:00+00:00
291.95,291.95,294.19,2.24,0.73,2.8,72.87,151.34,-72.87,151.34,207.7,MAX_PROFIT,1,3,IBM,2025-11-18 15:30:00+00:00,1.49,15.6,291.86,293.78,-0.588,63.2,"RSI=15.6, Close=$291.86 < KC_Lower=$293.78",2025-11-18 15:45:00+00:00
291.96,291.96,294.33,2.37,0.77,2.64,77.0,159.93,-77.0,159.93,207.7,MAX_PROFIT,1,3,IBM,2025-11-18 16:00:00+00:00,1.58,18.7,292.04,292.72,-0.4682,64.2,"RSI=18.7, Close=$292.04 < KC_Lower=$292.72",2025-11-18 16:15:00+00:00
288.95,288.95,290.74,1.79,0.58,2.27,58.21,120.9,-58.21,120.9,207.7,MAX_PROFIT,1,9,IBM,2025-11-19 15:15:00+00:00,1.19,23.5,288.68,289.13,-0.2501,48.0,"RSI=23.5, Close=$288.68 < KC_Lower=$289.13",2025-11-19 15:30:00+00:00
304.64,304.64,306.37,1.73,0.56,2.01,56.33,117.0,-56.33,117.0,207.7,MAX_PROFIT,2,7,IBM,2025-12-12 16:30:00+00:00,1.16,23.5,304.7,306.51,-0.3854,26.6,"RSI=23.5, Close=$304.70 < KC_Lower=$306.51",2025-12-12 17:00:00+00:00
327.99,327.99,330.26,2.27,0.74,2.71,73.81,153.31,-73.81,153.31,207.7,MAX_PROFIT,1,3,CDNS,2025-11-04 14:45:00+00:00,1.51,24.0,328.33,332.06,-0.2599,76.4,"RSI=24.0, Close=$328.33 < KC_Lower=$332.06",2025-11-04 15:00:00+00:00
304.94,304.94,307.06,2.11,0.69,2.78,68.7,142.68,-68.7,142.68,207.7,MAX_PROFIT,4,3,CDNS,2025-11-18 15:15:00+00:00,1.41,22.2,305.15,308.16,-0.4523,29.2,"RSI=22.2, Close=$305.15 < KC_Lower=$308.16",2025-11-18 16:15:00+00:00
298.24,298.24,301.01,2.77,0.9,3.66,89.96,186.84,-89.96,186.84,207.7,MAX_PROFIT,4,7,CDNS,2025-11-21 15:45:00+00:00,1.85,23.3,298.38,299.7,-0.4786,37.1,"RSI=23.3, Close=$298.38 < KC_Lower=$299.70",2025-11-21 16:45:00+00:00
243.65,243.65,245.41,1.76,0.57,1.67,57.1,118.58,-57.1,110.39,193.3,MAX_PROFIT,8,8,AMZN,2025-11-06 16:30:00+00:00,1.17,24.3,243.65,244.98,-0.3966,20.8,"RSI=24.3, Close=$243.65 < KC_Lower=$244.98",2025-11-06 18:30:00+00:00
240.2,240.2,241.91,1.71,0.55,1.64,55.43,115.11,-55.43,108.69,196.1,MAX_PROFIT,2,7,AMZN,2025-11-07 14:45:00+00:00,1.14,23.7,240.15,242.06,-0.2371,25.1,"RSI=23.7, Close=$240.15 < KC_Lower=$242.06",2025-11-07 15:15:00+00:00
239.37,239.37,241.08,1.71,0.55,1.88,55.47,115.21,-55.47,115.21,207.7,MAX_PROFIT,7,7,AMZN,2025-11-07 16:15:00+00:00,1.14,24.7,239.4,240.25,-0.2998,36.2,"RSI=24.7, Close=$239.40 < KC_Lower=$240.25",2025-11-07 18:00:00+00:00
244.67,244.67,245.97,1.3,0.42,1.23,42.4,88.05,-42.4,80.41,189.7,MAX_PROFIT,1,9,AMZN,2025-11-12 16:00:00+00:00,0.87,23.1,244.83,245.92,-0.2664,32.9,"RSI=23.1, Close=$244.83 < KC_Lower=$245.92",2025-11-12 16:15:00+00:00
241.02,241.02,242.42,1.4,0.45,1.85,45.47,94.44,-45.47,94.44,207.7,MAX_PROFIT,1,8,AMZN,2025-11-13 14:45:00+00:00,0.93,19.4,241.09,243.14,-0.2016,26.4,"RSI=19.4, Close=$241.09 < KC_Lower=$243.14",2025-11-13 15:00:00+00:00
239.29,239.29,240.92,1.63,0.53,0.52,52.81,109.69,-52.81,-1.29,-2.4,BARS_STOP,10,8,AMZN,2025-11-13 16:45:00+00:00,1.08,23.8,239.24,240.57,-0.3701,39.6,"RSI=23.8, Close=$239.24 < KC_Lower=$240.57",2025-11-13 19:15:00+00:00
234.39,234.39,236.24,1.85,0.6,2.41,60.15,124.93,-60.15,124.93,207.7,MAX_PROFIT,1,7,AMZN,2025-11-14 14:45:00+00:00,1.23,24.1,234.42,236.36,-0.2335,54.0,"RSI=24.1, Close=$234.42 < KC_Lower=$236.36",2025-11-14 15:00:00+00:00
231.88,231.88,233.42,1.54,0.5,2.01,49.96,103.76,-49.96,103.76,207.7,MAX_PROFIT,7,3,AMZN,2025-11-17 14:45:00+00:00,1.02,23.0,231.97,233.7,-0.244,44.7,"RSI=23.0, Close=$231.97 < KC_Lower=$233.70",2025-11-17 16:30:00+00:00
228.87,228.87,230.11,1.24,0.4,0.39,40.28,83.67,-40.28,-0.98,-2.4,BARS_STOP,10,8,AMZN,2025-12-04 15:15:00+00:00,0.83,24.1,228.86,230.0,-0.2865,19.8,"RSI=24.1, Close=$228.86 < KC_Lower=$230.00",2025-12-04 17:45:00+00:00
223.77,223.77,225.03,1.26,0.41,0.29,40.97,85.09,-40.97,-12.37,-30.2,BARS_STOP,10,3,AMZN,2025-12-15 15:15:00+00:00,0.84,24.6,223.98,224.55,-0.2158,28.3,"RSI=24.6, Close=$223.98 < KC_Lower=$224.55",2025-12-15 17:45:00+00:00
91.08,91.08,91.74,0.66,0.22,0.23,21.56,44.77,-21.56,1.66,7.7,BARS_STOP,10,3,COP,2025-12-16 15:45:00+00:00,0.44,20.0,91.06,92.18,-0.2132,39.0,"RSI=20.0, Close=$91.06 < KC_Lower=$92.18",2025-12-16 18:15:00+00:00
820.89,820.89,827.04,6.15,2.0,2.68,199.75,414.87,-199.75,67.76,33.9,BARS_STOP,10,3,NOW,2025-11-18 15:30:00+00:00,4.1,24.6,821.46,826.14,-1.3181,38.5,"RSI=24.6, Close=$821.46 < KC_Lower=$826.14",2025-11-18 18:00:00+00:00
807.8,807.8,813.04,5.24,1.7,1.66,170.17,353.42,-170.17,-3.68,-2.2,BARS_STOP,10,9,NOW,2025-11-26 15:15:00+00:00,3.49,23.3,807.39,814.81,-1.1368,27.9,"RSI=23.3, Close=$807.39 < KC_Lower=$814.81",2025-11-26 17:45:00+00:00
775.75,775.75,787.14,11.39,2.0,2.41,200.0,939.05,-200.0,40.79,20.4,BARS_STOP,10,3,NOW,2025-12-15 16:30:00+00:00,7.59,17.9,776.02,800.64,-4.8951,44.9,"RSI=17.9, Close=$776.02 < KC_Lower=$800.64",2025-12-15 19:00:00+00:00
160.75,160.75,161.75,1.0,0.32,0.97,32.45,67.4,-32.45,64.69,199.3,MAX_PROFIT,9,7,MS,2025-11-07 16:00:00+00:00,0.67,21.5,160.55,161.48,-0.2088,34.1,"RSI=21.5, Close=$160.55 < KC_Lower=$161.48",2025-11-07 18:15:00+00:00
162.07,162.07,163.52,1.45,0.47,1.76,47.26,98.15,-47.26,98.15,207.7,MAX_PROFIT,2,7,MS,2025-11-14 15:00:00+00:00,0.97,24.3,162.09,163.96,-0.3638,52.6,"RSI=24.3, Close=$162.09 < KC_Lower=$163.96",2025-11-14 15:30:00+00:00
159.75,159.75,160.66,0.91,0.3,0.28,29.72,61.72,-29.72,-1.97,-6.6,BARS_STOP,10,3,MS,2025-11-17 19:45:00+00:00,0.61,21.6,159.83,161.04,-0.2313,39.9,"RSI=21.6, Close=$159.83 < KC_Lower=$161.04",2025-11-18 15:45:00+00:00
234.56,234.56,235.68,1.13,0.37,0.34,36.65,76.11,-36.65,-2.43,-6.6,BARS_STOP,10,3,LOW,2025-11-03 15:00:00+00:00,0.75,24.8,234.54,236.34,-0.2347,95.9,"RSI=24.8, Close=$234.54 < KC_Lower=$236.34",2025-11-03 17:30:00+00:00
232.09,232.09,233.35,1.26,0.41,1.67,40.95,85.05,-40.95,85.05,207.7,MAX_PROFIT,2,9,LOW,2025-11-05 16:00:00+00:00,0.84,24.7,232.11,233.68,-0.3487,49.0,"RSI=24.7, Close=$232.11 < KC_Lower=$233.68",2025-11-05 16:30:00+00:00
229.68,229.68,230.93,1.25,0.41,0.39,40.5,84.12,-40.5,-1.13,-2.8,BARS_STOP,10,7,LOW,2025-11-14 14:45:00+00:00,0.83,22.5,229.68,230.91,-0.2163,24.9,"RSI=22.5, Close=$229.68 < KC_Lower=$230.91",2025-11-14 17:15:00+00:00
222.12,222.12,223.6,1.48,0.48,1.96,48.05,99.79,-48.05,99.79,207.7,MAX_PROFIT,1,3,LOW,2025-11-18 14:45:00+00:00,0.99,17.0,222.12,224.23,-0.2444,36.8,"RSI=17.0, Close=$222.12 < KC_Lower=$224.23",2025-11-18 15:00:00+00:00
222.66,222.66,224.23,1.57,0.51,0.48,51.02,105.96,-51.02,-3.38,-6.6,BARS_STOP,10,3,LOW,2025-11-18 15:15:00+00:00,1.05,23.4,222.68,223.46,-0.3588,39.9,"RSI=23.4, Close=$222.68 < KC_Lower=$223.46",2025-11-18 17:45:00+00:00
227.96,227.96,229.23,1.27,0.41,1.68,41.26,85.7,-41.26,85.7,207.7,MAX_PROFIT,3,9,LOW,2025-11-19 14:30:00+00:00,0.85,24.0,219.6,220.02,-0.2147,49.5,"RSI=24.0, Close=$219.60 < KC_Lower=$220.02",2025-11-19 15:15:00+00:00
242.96,242.96,244.12,1.16,0.38,0.39,37.72,78.35,-37.72,1.0,2.6,BARS_STOP,10,3,LOW,2025-12-09 15:30:00+00:00,0.77,24.4,242.77,244.01,-0.2451,24.4,"RSI=24.4, Close=$242.77 < KC_Lower=$244.01",2025-12-09 18:00:00+00:00
169.83,169.83,171.05,1.22,0.4,1.25,39.73,82.51,-39.73,82.51,207.7,MAX_PROFIT,2,7,RTX,2025-11-21 14:45:00+00:00,0.81,24.2,169.18,171.78,-0.2202,24.2,"RSI=24.2, Close=$169.18 < KC_Lower=$171.78",2025-11-21 15:15:00+00:00
171.09,171.09,171.87,0.78,0.25,0.24,25.42,52.79,-25.42,-1.69,-6.6,BARS_STOP,10,3,RTX,2025-12-01 15:45:00+00:00,0.52,24.8,171.04,172.14,-0.2197,28.6,"RSI=24.8, Close=$171.04 < KC_Lower=$172.14",2025-12-01 18:15:00+00:00
365.3,365.3,366.69,1.4,0.45,0.44,45.47,94.44,-45.47,-1.11,-2.4,BARS_STOP,10,8,AXP,2025-11-13 20:15:00+00:00,0.93,23.7,365.23,366.37,-0.2849,50.4,"RSI=23.7, Close=$365.23 < KC_Lower=$366.37",2025-11-14 16:15:00+00:00
349.96,349.96,351.82,1.86,0.6,0.56,60.45,125.56,-60.45,-4.01,-6.6,BARS_STOP,10,3,AXP,2025-11-17 18:30:00+00:00,1.24,22.8,350.42,352.03,-0.3729,56.0,"RSI=22.8, Close=$350.42 < KC_Lower=$352.03",2025-11-18 14:30:00+00:00
338.38,338.38,340.9,2.52,0.82,0.77,82.02,170.35,-82.02,-5.44,-6.6,BARS_STOP,10,3,AXP,2025-11-18 14:45:00+00:00,1.68,15.9,338.0,342.66,-0.7055,69.6,"RSI=15.9, Close=$338.00 < KC_Lower=$342.66",2025-11-18 17:15:00+00:00
357.84,357.84,359.46,1.62,0.53,2.15,52.73,109.51,-52.73,109.51,207.7,MAX_PROFIT,1,3,AXP,2025-12-02 14:45:00+00:00,1.08,20.3,357.98,360.49,-0.3238,27.7,"RSI=20.3, Close=$357.98 < KC_Lower=$360.49",2025-12-02 15:00:00+00:00
366.08,366.08,367.62,1.53,0.5,2.03,49.8,103.44,-49.8,103.44,207.7,MAX_PROFIT,1,3,AXP,2025-12-08 14:45:00+00:00,1.02,22.8,366.45,369.23,-0.249,21.3,"RSI=22.8, Close=$366.45 < KC_Lower=$369.23",2025-12-08 15:00:00+00:00
361.9,361.9,363.85,1.95,0.64,1.49,63.53,131.95,-63.53,85.29,134.2,BARS_STOP,10,3,AXP,2025-12-08 16:45:00+00:00,1.3,23.9,362.02,364.83,-0.519,43.5,"RSI=23.9, Close=$362.02 < KC_Lower=$364.83",2025-12-08 19:15:00+00:00
475.74,475.74,477.94,2.2,0.72,2.91,71.52,148.55,-71.52,148.55,207.7,MAX_PROFIT,1,9,LMT,2025-11-05 16:15:00+00:00,1.47,20.5,475.44,479.36,-0.5443,39.6,"RSI=20.5, Close=$475.44 < KC_Lower=$479.36",2025-11-05 16:30:00+00:00
460.4,460.4,462.59,2.19,0.71,2.06,71.1,147.67,-71.1,134.8,189.6,MAX_PROFIT,1,7,LMT,2025-11-07 15:15:00+00:00,1.46,21.4,460.67,464.95,-0.5387,36.2,"RSI=21.4, Close=$460.67 < KC_Lower=$464.95",2025-11-07 15:30:00+00:00
456.84,456.84,459.39,2.55,0.83,3.38,83.0,172.39,-83.0,172.39,207.7,MAX_PROFIT,1,7,LMT,2025-11-07 15:45:00+00:00,1.7,19.1,457.1,462.88,-0.782,39.9,"RSI=19.1, Close=$457.10 < KC_Lower=$462.88",2025-11-07 16:00:00+00:00
452.9,452.9,455.87,2.97,0.96,0.9,96.48,200.39,-96.48,-6.4,-6.6,BARS_STOP,10,3,LMT,2025-11-10 14:45:00+00:00,1.98,23.2,452.05,456.41,-0.4769,30.8,"RSI=23.2, Close=$452.05 < KC_Lower=$456.41",2025-11-10 17:15:00+00:00
454.67,454.67,457.12,2.45,0.8,3.24,79.71,165.55,-79.71,165.55,207.7,MAX_PROFIT,1,3,LMT,2025-11-24 14:45:00+00:00,1.64,21.5,455.11,460.31,-0.5828,24.4,"RSI=21.5, Close=$455.11 < KC_Lower=$460.31",2025-11-24 15:00:00+00:00
451.56,451.56,453.28,1.73,0.56,1.94,56.15,116.61,-56.15,116.61,207.7,MAX_PROFIT,6,3,LMT,2025-11-24 19:30:00+00:00,1.15,24.0,451.56,453.28,-0.3756,47.4,"RSI=24.0, Close=$451.56 < KC_Lower=$453.28",2025-11-25 14:30:00+00:00
444.72,444.72,446.99,2.27,0.74,0.69,73.9,153.48,-73.9,-4.9,-6.6,BARS_STOP,10,3,LMT,2025-12-01 15:45:00+00:00,1.52,22.8,444.1,448.85,-0.708,28.3,"RSI=22.8, Close=$444.10 < KC_Lower=$448.85",2025-12-01 18:15:00+00:00
439.82,439.82,441.35,1.53,0.5,2.02,49.8,103.42,-49.8,103.42,207.7,MAX_PROFIT,2,3,LMT,2025-12-02 14:30:00+00:00,1.02,20.9,439.07,441.45,-0.3509,40.6,"RSI=20.9, Close=$439.07 < KC_Lower=$441.45",2025-12-02 15:00:00+00:00
458.4,458.4,460.5,2.1,0.68,2.6,68.27,141.8,-68.27,141.8,207.7,MAX_PROFIT,1,9,LMT,2025-12-10 14:45:00+00:00,1.4,24.6,459.14,464.15,-0.3036,25.8,"RSI=24.6, Close=$459.14 < KC_Lower=$464.15",2025-12-10 15:00:00+00:00
107.49,107.49,108.99,1.5,0.49,0.48,48.8,101.35,-48.8,-1.19,-2.4,BARS_STOP,10,8,DIS,2025-11-13 15:30:00+00:00,1.0,17.6,107.5,111.31,-0.7152,57.9,"RSI=17.6, Close=$107.50 < KC_Lower=$111.31",2025-11-13 18:00:00+00:00
269.31,269.31,270.94,1.63,0.53,0.49,52.98,110.04,-52.98,-3.51,-6.6,BARS_STOP,10,3,AAPL,2025-11-17 14:45:00+00:00,1.09,21.7,269.4,271.21,-0.2203,17.8,"RSI=21.7, Close=$269.40 < KC_Lower=$271.21",2025-11-17 17:15:00+00:00
265.83,265.83,267.08,1.25,0.41,1.27,40.66,84.45,-40.66,84.45,207.7,MAX_PROFIT,2,3,AAPL,2025-11-17 20:00:00+00:00,0.83,23.7,265.86,266.73,-0.2076,45.2,"RSI=23.7, Close=$265.86 < KC_Lower=$266.73",2025-11-17 20:30:00+00:00
281.31,281.31,282.58,1.26,0.41,0.4,40.99,85.14,-40.99,-1.0,-2.4,BARS_STOP,10,8,AAPL,2025-12-04 15:00:00+00:00,0.84,19.7,281.43,283.0,-0.2295,32.1,"RSI=19.7, Close=$281.43 < KC_Lower=$283.00",2025-12-04 17:30:00+00:00
212.69,212.69,214.06,1.37,0.45,1.81,44.57,92.56,-44.57,92.56,207.7,MAX_PROFIT,1,3,DHR,2025-11-03 15:30:00+00:00,0.91,23.6,212.81,213.29,-0.2055,93.5,"RSI=23.6, Close=$212.81 < KC_Lower=$213.29",2025-11-03 15:45:00+00:00
210.21,210.21,211.62,1.41,0.46,1.32,45.95,95.44,-45.95,85.9,186.9,MAX_PROFIT,1,9,DHR,2025-11-05 16:15:00+00:00,0.94,23.6,209.52,210.73,-0.2652,35.1,"RSI=23.6, Close=$209.52 < KC_Lower=$210.73",2025-11-05 16:30:00+00:00
209.1,209.1,210.25,1.15,0.37,1.34,37.41,77.71,-37.41,77.71,207.7,MAX_PROFIT,2,7,DHR,2025-11-07 15:30:00+00:00,0.77,24.8,208.36,208.88,-0.2028,21.9,"RSI=24.8, Close=$208.36 < KC_Lower=$208.88",2025-11-07 16:00:00+00:00
218.11,218.11,219.64,1.53,0.5,2.03,49.86,103.56,-49.86,103.56,207.7,MAX_PROFIT,1,7,DHR,2025-11-14 15:00:00+00:00,1.02,25.0,218.11,220.01,-0.3181,35.9,"RSI=25.0, Close=$218.11 < KC_Lower=$220.01",2025-11-14 15:15:00+00:00
297.89,297.89,299.53,1.64,0.53,1.65,53.26,110.61,-53.26,110.61,207.7,MAX_PROFIT,5,7,MCD,2025-10-31 14:00:00+00:00,1.09,18.9,298.16,299.74,-0.2348,99.6,"RSI=18.9, Close=$298.16 < KC_Lower=$299.74",2025-10-31 15:15:00+00:00
298.44,298.44,300.01,1.57,0.51,2.07,50.98,105.89,-50.98,105.89,207.7,MAX_PROFIT,3,8,MCD,2025-11-06 20:15:00+00:00,1.05,23.2,298.05,299.47,-0.3407,35.8,"RSI=23.2, Close=$298.05 < KC_Lower=$299.47",2025-11-07 14:30:00+00:00
306.77,306.77,308.13,1.36,0.44,0.41,44.2,91.8,-44.2,-2.93,-6.6,BARS_STOP,10,3,MCD,2025-12-01 15:00:00+00:00,0.91,23.4,306.77,309.07,-0.2704,17.5,"RSI=23.4, Close=$306.77 < KC_Lower=$309.07",2025-12-01 17:30:00+00:00
305.6,305.6,306.66,1.06,0.35,0.32,34.6,71.86,-34.6,-2.29,-6.6,BARS_STOP,10,3,MCD,2025-12-01 18:00:00+00:00,0.71,24.9,305.49,306.04,-0.2034,36.7,"RSI=24.9, Close=$305.49 < KC_Lower=$306.04",2025-12-01 20:30:00+00:00
302.0,302.0,303.13,1.13,0.37,1.48,36.65,76.11,-36.65,76.11,207.7,MAX_PROFIT,4,3,MCD,2025-12-02 15:00:00+00:00,0.75,23.9,302.19,303.35,-0.2916,52.6,"RSI=23.9, Close=$302.19 < KC_Lower=$303.35",2025-12-02 16:00:00+00:00
300.09,300.09,301.06,0.97,0.32,0.99,31.67,65.77,-31.67,65.77,207.7,MAX_PROFIT,4,3,MCD,2025-12-02 18:30:00+00:00,0.65,22.8,300.13,301.05,-0.2357,57.7,"RSI=22.8, Close=$300.13 < KC_Lower=$301.05",2025-12-02 19:30:00+00:00
235.85,235.85,236.66,0.81,0.26,0.05,26.32,54.67,-26.32,-21.16,-80.4,STOP_LOSS,6,3,UNP,2025-12-16 18:30:00+00:00,0.54,24.2,235.56,236.77,-0.2346,37.8,"RSI=24.2, Close=$235.56 < KC_Lower=$236.77",2025-12-16 20:00:00+00:00
210.16,210.16,211.07,0.92,0.3,0.08,29.83,61.96,-29.83,-21.56,-72.3,BARS_STOP,10,3,JNJ,2025-12-16 16:45:00+00:00,0.61,22.0,210.06,211.53,-0.214,35.2,"RSI=22.0, Close=$210.06 < KC_Lower=$211.53",2025-12-16 19:15:00+00:00
